	Cell Line HMS LINCS ID	Cell Line Name	Protein HMS LINCS ID	Protein Name	Ligand Concentration	Conc unit	Measured pAkt:10min log10(a.u.)	Measured pAkt:30min log10(a.u.)	Measured pAkt:90min log10(a.u.)	Measured pErk:10min log10(a.u.)	Measured pErk:30min log10(a.u.)	Measured pErk:90min log10(a.u.)	Control pAkt (a.u.)	Control pErk (a.u.)
883	50210	HCC1569	200862.0	NGF-beta	100.0	ng/ml	4.42998954339	4.30817999423	4.38625701308	3.69436104805	3.59538135007	3.96152877625	4.37319526932	3.71356034381
884	50211	HCC1806	200862.0	NGF-beta	1.0	ng/ml	3.57220525047	3.45298025398	3.77065042278	3.42313736871	3.42313736871	3.42313736871	3.90734330881	3.79432112839
885	50211	HCC1806	200862.0	NGF-beta	100.0	ng/ml	3.36862711943	3.82194309057	3.69543614323	3.42313736871	3.42313736871	3.82115939803	3.90734330881	3.79432112839
886	50212	HCC1937	200862.0	NGF-beta	1.0	ng/ml	3.53118541364	3.42761576137	3.56503582629	3.15401230916	2.53544350178	3.1338201507	3.35104530216	2.62878421355
887	50212	HCC1937	200862.0	NGF-beta	100.0	ng/ml	3.5947555263	3.62332497513	3.59749762474	2.53544350178	2.8755312052	3.49568473211	3.35104530216	2.62878421355
888	50213	HCC1954	200862.0	NGF-beta	1.0	ng/ml	3.79489844571	3.4197577113	3.50918437032	3.76763940827	3.69864416127	3.7139238653	3.49286175912	3.81323094361
889	50213	HCC1954	200862.0	NGF-beta	100.0	ng/ml	3.70773236757	3.43799838866	3.61818914103	3.82752208939	3.68814491916	3.98960940047	3.49286175912	3.81323094361
890	50214	HCC202	200862.0	NGF-beta	1.0	ng/ml	4.71938450137	4.72768907905	4.76272799098	3.60343712487	3.64108376418	3.7251080159	4.72998614978	3.54027027154
891	50214	HCC202	200862.0	NGF-beta	100.0	ng/ml	4.81936144746	4.82640662597	4.81897063735	3.68762722372	3.73283812128	3.8000353471	4.72998614978	3.54027027154
892	50216	HCC38	200862.0	NGF-beta	1.0	ng/ml	3.45771253426	3.48998743143	3.48475326231	3.07404550555	2.5244117019	2.36102862581	3.50743702069	2.84395247473
893	50216	HCC38	200862.0	NGF-beta	100.0	ng/ml	3.51657688438	3.51586219175	3.48191450605	2.71776866576	1.38456844689	3.29685400151	3.50743702069	2.84395247473
894	50219	HCC70	200862.0	NGF-beta	1.0	ng/ml	3.90707153217	3.91407879711	3.95788927144	2.59091759017	2.83019653613	2.97017061176	3.99103920023	2.70533933577
895	50219	HCC70	200862.0	NGF-beta	100.0	ng/ml	3.92529228474	3.92133473659	3.94554426001	2.81134908718	2.96518899667	3.14025625524	3.99103920023	2.70533933577
896	50238	Hs 578T	200862.0	NGF-beta	1.0	ng/ml	3.62194569328	3.520811717	3.53884018521	3.66986697936	3.67695557018	3.78504987404	3.57767811586	3.63801456835
897	50238	Hs 578T	200862.0	NGF-beta	100.0	ng/ml	3.49993329627	3.51836743949	3.62164772363	3.75900592891	3.73370174901	3.89005078848	3.57767811586	3.63801456835
898	50327	MDA-MB-134-VI	200862.0	NGF-beta	1.0	ng/ml	2.92542606595	2.92542606595	3.1323464757	3.46095614551	3.14091920253	3.19253316558	2.92542606595	3.16092149777
899	50327	MDA-MB-134-VI	200862.0	NGF-beta	100.0	ng/ml	3.11334561921	3.10888656671	2.92542606595	3.25045464689	3.1571281274	3.51731890863	2.92542606595	3.16092149777
900	50328	MDA-MB-157	200862.0	NGF-beta	1.0	ng/ml	3.02935617679	3.02935617679	3.33881175255	2.4021874171	2.4021874171	2.4021874171	3.02935617679	2.4021874171
901	50328	MDA-MB-157	200862.0	NGF-beta	100.0	ng/ml	3.38551565209	3.24303755235	3.35673736394	3.17527401698	2.64921896647	2.91296827401	3.02935617679	2.4021874171
902	50329	MDA-MB-175-VII	200862.0	NGF-beta	1.0	ng/ml	4.12508468931	4.13886792374	4.19071060187	4.4286824213	4.49781358833	4.40439752754	4.10201687803	4.3688720348
903	50329	MDA-MB-175-VII	200862.0	NGF-beta	100.0	ng/ml	4.13258596038	4.21764223544	4.19279708367	4.37496159271	4.37005768365	4.40716662823	4.10201687803	4.3688720348
904	50331	MDA-MB-361	200862.0	NGF-beta	1.0	ng/ml	3.21588675529	2.87576078244	3.09936568069	3.40493253302	2.22055261987	2.22055261987	3.26566081019	2.39855106522
905	50331	MDA-MB-361	200862.0	NGF-beta	100.0	ng/ml	2.87576078244	3.07028395868	3.23609770642	2.22055261987	2.22055261987	2.22055261987	3.26566081019	2.39855106522
906	50332	MDA-MB-415	200862.0	NGF-beta	1.0	ng/ml	4.56444508587	4.45710040215	4.5147312863	2.70418570528	2.07934407595	2.73040028376	4.39410824228	1.9022857981
907	50332	MDA-MB-415	200862.0	NGF-beta	100.0	ng/ml	4.55997712337	4.53429919395	4.459452365	2.83127837312	2.79857054559	2.95874921909	4.39410824228	1.9022857981
908	50333	MDA-MB-436	200862.0	NGF-beta	1.0	ng/ml	4.40981833275	3.71625641346	3.70019420378	4.22145325738	3.37300161297	3.37300161297	3.58954403328	3.37300161297
909	50333	MDA-MB-436	200862.0	NGF-beta	100.0	ng/ml	3.8385460489	3.60802084579	3.61591839853	3.81983744573	3.60605616752	3.37300161297	3.58954403328	3.37300161297
910	50334	MDA-MB-453	200862.0	NGF-beta	1.0	ng/ml	3.78288787197	3.72335656934	3.72927877703	3.32690150922	3.24390230278	3.37643095118	3.79969142791	3.30972063602
911	50334	MDA-MB-453	200862.0	NGF-beta	100.0	ng/ml	3.79932359096	3.74622290326	3.78471555045	3.38184905886	3.38667532286	3.51195644993	3.79969142791	3.30972063602
912	50335	MDA-MB-468	200862.0	NGF-beta	1.0	ng/ml	4.35931069317	4.3420663935	4.35532774676	3.60614738506	3.55699199882	3.48097497274	4.32808310136	3.54806643359
913	50335	MDA-MB-468	200862.0	NGF-beta	100.0	ng/ml	4.3503941416	4.37864523299	4.41800411235	3.56030066119	3.54870172756	3.93242312786	4.32808310136	3.54806643359
914	50541	T47D	200862.0	NGF-beta	1.0	ng/ml	3.87821975242	3.78772019421	3.88744698075	3.14278665763	3.19142362566	3.43705862777	3.76587462813	2.98947028598
915	50541	T47D	200862.0	NGF-beta	100.0	ng/ml	3.77423520335	3.7869035405	3.84320025153	3.24780417757	3.07112538176	3.43719402414	3.76587462813	2.98947028598
916	50556	UACC-812	200862.0	NGF-beta	1.0	ng/ml	3.66839160162	3.67382080252	3.60298535491	4.43052483038	4.41670697759	4.40114221386	3.58664018187	4.4136707513
917	50556	UACC-812	200862.0	NGF-beta	100.0	ng/ml	3.61800006004	3.73227246213	3.60483256132	4.37731947645	4.44246481152	4.47358251894	3.58664018187	4.4136707513
918	50557	UACC-893	200862.0	NGF-beta	1.0	ng/ml	4.2375131002	4.2817565586	4.3327268165	3.31661983265	3.31661983265	3.31661983265	4.48535528683	3.31661983265
919	50557	UACC-893	200862.0	NGF-beta	100.0	ng/ml	4.36701233837	4.32927684995	4.3889179161	3.31661983265	3.31661983265	3.31661983265	4.48535528683	3.31661983265
920	50574	ZR-75-1	200862.0	NGF-beta	1.0	ng/ml	3.57412819144	3.51734582907	3.49609469628	2.89019570853	1.60247237523	1.60247237523	3.60962567303	2.98148154722
921	50574	ZR-75-1	200862.0	NGF-beta	100.0	ng/ml	3.51193026225	3.50089222538	3.47387744054	1.60247237523	1.60247237523	2.65406289786	3.60962567303	2.98148154722
922	50575	ZR-75-30	200862.0	NGF-beta	1.0	ng/ml	3.76819736843	3.83345591876	3.82939750598	4.20435669006	4.26544956861	4.24041786681	3.85149824544	4.22718736459
923	50575	ZR-75-30	200862.0	NGF-beta	100.0	ng/ml	3.89342373501	3.81245590394	3.85654003089	4.26163484627	4.2034368433	4.34281118082	3.85149824544	4.22718736459
924	50576	184B5	200862.0	NGF-beta	1.0	ng/ml	3.8409302205	3.64749544173	3.80717066319	3.89974096565	3.86730128097	3.94045322872	3.72661760306	3.89756974964
925	50576	184B5	200862.0	NGF-beta	100.0	ng/ml	3.81740001533	3.74893119763	3.80813991302	3.93929760604	3.90824882715	4.00820687207	3.72661760306	3.89756974964
926	50578	HCC1187	200862.0	NGF-beta	1.0	ng/ml	4.14868728463	4.12788673157	4.165424834	2.39500120587	2.39500120587	2.39500120587	4.14477991173	2.39500120587
927	50578	HCC1187	200862.0	NGF-beta	100.0	ng/ml	4.16322418803	4.06354351113	4.08731525915	2.39500120587	2.39500120587	2.81493778838	4.14477991173	2.39500120587
928	50579	HCC1500	200862.0	NGF-beta	1.0	ng/ml	3.49072716057	3.55162709545	3.45283790375	3.48815064295	3.48815064295	3.48815064295	3.29459891923	3.48815064295
929	50579	HCC1500	200862.0	NGF-beta	100.0	ng/ml	3.47027197688	3.46775782629	3.52959292769	3.48815064295	3.48815064295	3.48815064295	3.29459891923	3.48815064295
930	50583	MCF 10A	200862.0	NGF-beta	1.0	ng/ml	3.55438011841	3.40912597169	3.52289733269	3.48329296096	3.24457051071	3.2058493698	3.53198802041	3.34901512268
931	50583	MCF 10A	200862.0	NGF-beta	100.0	ng/ml	3.43527597268	3.49694306397	3.48831023692	3.34379918466	2.92886932331	3.37411439999	3.53198802041	3.34901512268
932	50584	MCF 10F	200862.0	NGF-beta	1.0	ng/ml	3.41620999306	3.28298421377	3.1429819926	2.61004767422	2.61004767422	2.61004767422	3.29738206154	2.61004767422
933	50584	MCF 10F	200862.0	NGF-beta	100.0	ng/ml	3.61890307633	2.77793260046	3.24090701943	2.61004767422	2.61004767422	2.85380890018	3.29738206154	2.61004767422
934	51089	MCF12A	200862.0	NGF-beta	1.0	ng/ml	3.47939000814	3.29417358506	3.04676821966	3.89356315034	3.8158193985	3.92224669196	3.29460178425	3.8111076869
935	51089	MCF12A	200862.0	NGF-beta	100.0	ng/ml	3.32664017014	3.08685329321	3.34834381148	3.90193006745	3.95633097224	4.00993230481	3.29460178425	3.8111076869
936	50029	MCF7	200857.0	PDGF-BB	1.0	ng/ml	3.15113501643	3.17128345213	3.15875709852	2.39581197208	2.39581197208	2.39581197208	3.11238411199	2.39581197208
937	50029	MCF7	200857.0	PDGF-BB	100.0	ng/ml	3.14206456243	2.94895500641	3.15446810031	2.39581197208	2.39581197208	2.39581197208	3.11238411199	2.39581197208
938	50057	SK-BR-3	200857.0	PDGF-BB	1.0	ng/ml	4.01671698255	3.92642091099	3.95645792768	3.33706132519	3.33706132519	3.33706132519	3.98253250019	3.3860141044
939	50057	SK-BR-3	200857.0	PDGF-BB	100.0	ng/ml	3.95772147186	3.93649966789	3.96597464982	3.33706132519	3.33706132519	3.53529260064	3.98253250019	3.3860141044
940	50058	MDA-MB-231	200857.0	PDGF-BB	1.0	ng/ml	2.93810123999	2.73804528133	2.73804528133	2.39560767585	1.49948088123	1.49948088123	3.08650967202	2.45109838573
941	50058	MDA-MB-231	200857.0	PDGF-BB	100.0	ng/ml	3.14525733364	2.73804528133	3.15383071199	2.91653500929	1.49948088123	1.49948088123	3.08650967202	2.45109838573
942	50091	AU565	200857.0	PDGF-BB	1.0	ng/ml	3.97212319499	3.94818940309	3.96344634711	4.04066917993	3.98332695825	3.94467115453	3.96709252386	3.98127061579
943	50091	AU565	200857.0	PDGF-BB	100.0	ng/ml	3.95478913506	3.88176149052	4.03349971017	4.02649894451	3.75131421573	4.04013318324	3.96709252386	3.98127061579
944	50105	BT-20	200857.0	PDGF-BB	1.0	ng/ml	3.82259928186	3.88650014418	3.86923618003	2.31306535481	2.85010747399	2.73557973922	3.89252161597	2.62108068491
945	50105	BT-20	200857.0	PDGF-BB	100.0	ng/ml	3.87808291341	3.90118212692	3.95698288125	2.93533341247	2.7313639052	3.22060906899	3.89252161597	2.62108068491
946	50106	BT-474	200857.0	PDGF-BB	1.0	ng/ml	4.24838957235	3.85979764782	4.32668487702	3.96069595292	3.66291367767	3.88182375127	4.32148771993	3.89930232186
947	50106	BT-474	200857.0	PDGF-BB	100.0	ng/ml	4.19954071883	4.23382940982	4.31748383352	3.92354475928	3.89255443293	3.94130999055	4.32148771993	3.89930232186
948	50107	BT-483	200857.0	PDGF-BB	1.0	ng/ml	3.4606773335	3.37104383681	3.34858910631	2.45020598474	2.45020598474	2.45020598474	3.48765215163	2.53222041631
949	50107	BT-483	200857.0	PDGF-BB	100.0	ng/ml	3.39165744748	3.33076553115	3.4582765168	2.45020598474	2.45020598474	2.45020598474	3.48765215163	2.53222041631
950	50108	BT-549	200857.0	PDGF-BB	1.0	ng/ml	3.99946392361	4.0025160787	4.00217798849	3.40469160726	3.4227672308	3.39807479276	3.99393549229	3.37862970508
951	50108	BT-549	200857.0	PDGF-BB	100.0	ng/ml	4.05972695748	4.00789391185	4.04245091544	3.44087713822	3.49370935322	3.5764364929	3.99393549229	3.37862970508
952	50131	CAMA-1	200857.0	PDGF-BB	1.0	ng/ml	3.67384215463	3.59494010125	3.64556128029	1.84641752959	1.84641752959	1.84641752959	3.75351036401	1.88562126646
953	50131	CAMA-1	200857.0	PDGF-BB	100.0	ng/ml	3.70718271482	3.62530987812	3.63989509162	1.84641752959	1.84641752959	2.37523733908	3.75351036401	1.88562126646
954	50206	HCC1395	200857.0	PDGF-BB	1.0	ng/ml	4.05062328734	4.04084659173	4.0171330903	3.36066383399	3.36066383399	3.36066383399	4.01051357359	3.36066383399
955	50206	HCC1395	200857.0	PDGF-BB	100.0	ng/ml	4.07171583948	4.02936498491	4.0294637698	3.36066383399	3.36066383399	3.36066383399	4.01051357359	3.36066383399
956	50207	HCC1419	200857.0	PDGF-BB	1.0	ng/ml	4.246585751	4.27632283068	4.39664725911	4.36506012517	4.29137537814	4.42510555077	4.43351337251	4.3597440433
957	50207	HCC1419	200857.0	PDGF-BB	100.0	ng/ml	4.42085847242	4.33843946016	4.49001459677	4.40113690262	4.38381016159	4.37848064524	4.43351337251	4.3597440433
958	50208	HCC1428	200857.0	PDGF-BB	1.0	ng/ml	3.01708302977	3.01708302977	3.01708302977	2.01645249978	2.01645249978	2.01645249978	3.01708302977	2.11493774959
959	50208	HCC1428	200857.0	PDGF-BB	100.0	ng/ml	3.01708302977	3.01708302977	3.01708302977	2.01645249978	2.01645249978	2.01645249978	3.01708302977	2.11493774959
960	50210	HCC1569	200857.0	PDGF-BB	1.0	ng/ml	4.1941484369	4.17049702164	4.18244683811	3.65217021189	3.60063871959	3.56645033816	4.37319526932	3.71356034381
961	50210	HCC1569	200857.0	PDGF-BB	100.0	ng/ml	4.19770964962	4.14379361325	4.47028884502	3.66904608283	3.57568422771	3.80312184203	4.37319526932	3.71356034381
962	50211	HCC1806	200857.0	PDGF-BB	1.0	ng/ml	3.80020641343	3.76278521156	3.77026148511	3.42313736871	3.42313736871	3.42313736871	3.90734330881	3.79432112839
963	50211	HCC1806	200857.0	PDGF-BB	100.0	ng/ml	3.82873811405	3.74255837105	3.80652489751	3.885950567	3.61966223856	3.42313736871	3.90734330881	3.79432112839
964	50212	HCC1937	200857.0	PDGF-BB	1.0	ng/ml	2.90554818096	2.90554818096	3.31292762264	2.77393337836	2.53544350178	2.53544350178	3.35104530216	2.62878421355
965	50212	HCC1937	200857.0	PDGF-BB	100.0	ng/ml	3.17547992141	2.90554818096	3.47040960886	2.8287075761	2.53544350178	2.91842511352	3.35104530216	2.62878421355
966	50213	HCC1954	200857.0	PDGF-BB	1.0	ng/ml	3.47236013934	3.47938035932	3.59672483638	3.95039757129	3.79710944826	3.76169845835	3.49286175912	3.81323094361
967	50213	HCC1954	200857.0	PDGF-BB	100.0	ng/ml	3.48341782488	3.70119535081	3.6849211771	3.97458394633	3.95916459994	3.95105032314	3.49286175912	3.81323094361
968	50214	HCC202	200857.0	PDGF-BB	1.0	ng/ml	4.71494930235	4.65574322976	4.74519699392	3.63110655255	3.58193112171	3.63234723673	4.72998614978	3.54027027154
969	50214	HCC202	200857.0	PDGF-BB	100.0	ng/ml	4.73442223719	4.75374220211	4.75214753252	3.72725919936	3.61982204134	3.62404972224	4.72998614978	3.54027027154
970	50216	HCC38	200857.0	PDGF-BB	1.0	ng/ml	3.47947439012	3.38775295114	3.44062874578	2.88540532583	2.50229599242	2.51934357064	3.50743702069	2.84395247473
971	50216	HCC38	200857.0	PDGF-BB	100.0	ng/ml	3.38308902054	3.40874504777	3.55651416774	2.90195336372	2.72954544075	2.81715600121	3.50743702069	2.84395247473
972	50219	HCC70	200857.0	PDGF-BB	1.0	ng/ml	3.97403158502	3.99725218677	4.03899691682	2.59091759017	2.59091759017	3.12506140747	3.99103920023	2.70533933577
973	50219	HCC70	200857.0	PDGF-BB	100.0	ng/ml	4.16297243368	4.08847771747	4.05338138311	2.77497000141	3.09213686662	2.59091759017	3.99103920023	2.70533933577
974	50238	Hs 578T	200857.0	PDGF-BB	1.0	ng/ml	4.00302541654	4.19389317589	4.12542703243	3.7161445499	3.82499427025	3.79981016073	3.57767811586	3.63801456835
975	50238	Hs 578T	200857.0	PDGF-BB	100.0	ng/ml	4.88171562738	4.90756509961	4.85984156096	4.73156003956	4.48538490241	4.17053033734	3.57767811586	3.63801456835
976	50327	MDA-MB-134-VI	200857.0	PDGF-BB	1.0	ng/ml	2.92542606595	2.92542606595	2.92542606595	3.12988283331	3.1217121324	3.05385371619	2.92542606595	3.16092149777
977	50327	MDA-MB-134-VI	200857.0	PDGF-BB	100.0	ng/ml	2.92542606595	2.92542606595	2.92542606595	3.07093952327	3.01946607869	3.24063534986	2.92542606595	3.16092149777
978	50328	MDA-MB-157	200857.0	PDGF-BB	1.0	ng/ml	3.58583789427	3.60012841188	3.90973655553	3.34329158443	3.28167660149	3.42632091084	3.02935617679	2.4021874171
979	50328	MDA-MB-157	200857.0	PDGF-BB	100.0	ng/ml	4.34834320781	4.42209788613	4.2873612574	4.23933847627	4.20844248517	3.70948154316	3.02935617679	2.4021874171
980	50329	MDA-MB-175-VII	200857.0	PDGF-BB	1.0	ng/ml	4.15549888255	4.11576390202	4.11783660442	4.35664643558	4.37184743228	4.35765473198	4.10201687803	4.3688720348
981	50329	MDA-MB-175-VII	200857.0	PDGF-BB	100.0	ng/ml	4.08001371403	4.13527977751	4.18098208809	4.36322946314	4.36524843913	4.43766252209	4.10201687803	4.3688720348
982	50331	MDA-MB-361	200857.0	PDGF-BB	1.0	ng/ml	3.05812183589	2.87576078244	3.05657252704	2.22055261987	2.22055261987	2.22055261987	3.26566081019	2.39855106522
983	50331	MDA-MB-361	200857.0	PDGF-BB	100.0	ng/ml	3.19290433293	2.87576078244	3.24319982427	2.22055261987	2.22055261987	2.22055261987	3.26566081019	2.39855106522
984	50332	MDA-MB-415	200857.0	PDGF-BB	1.0	ng/ml	4.32255979286	4.3751535351	4.53508256838	1.63785982283	2.03698799781	1.63785982283	4.39410824228	1.9022857981
985	50332	MDA-MB-415	200857.0	PDGF-BB	100.0	ng/ml	4.4129416505	4.48160973523	4.46721293243	1.63785982283	1.94655542226	2.52001164445	4.39410824228	1.9022857981
986	50333	MDA-MB-436	200857.0	PDGF-BB	1.0	ng/ml	3.38884760317	3.24656972639	3.3962216717	3.37300161297	3.37300161297	3.37300161297	3.58954403328	3.37300161297
987	50333	MDA-MB-436	200857.0	PDGF-BB	100.0	ng/ml	3.53402013764	3.27966762834	3.60195194714	3.37300161297	3.37300161297	3.37300161297	3.58954403328	3.37300161297
988	50334	MDA-MB-453	200857.0	PDGF-BB	1.0	ng/ml	3.76968816375	3.744028335	3.77968889525	3.22819471317	3.14916058676	3.26833642201	3.79969142791	3.30972063602
989	50334	MDA-MB-453	200857.0	PDGF-BB	100.0	ng/ml	3.78233944877	3.70093793076	3.88615387534	3.15532783742	3.22298580623	3.49711342363	3.79969142791	3.30972063602
990	50335	MDA-MB-468	200857.0	PDGF-BB	1.0	ng/ml	4.28414061849	4.29775550082	4.2666484288	3.67446201246	3.662508135	3.68614763659	4.32808310136	3.54806643359
991	50335	MDA-MB-468	200857.0	PDGF-BB	100.0	ng/ml	4.30266489956	4.31956065365	4.3783780029	3.74916788346	3.60326154051	3.62672582513	4.32808310136	3.54806643359
992	50541	T47D	200857.0	PDGF-BB	1.0	ng/ml	3.7288343247	3.7349522458	3.76949482081	3.11259327274	2.99409268719	3.13977868354	3.76587462813	2.98947028598
993	50541	T47D	200857.0	PDGF-BB	100.0	ng/ml	3.72298434231	3.70761411426	3.80280463775	3.19577487856	3.01557182043	3.40988715666	3.76587462813	2.98947028598
994	50556	UACC-812	200857.0	PDGF-BB	1.0	ng/ml	3.49652088701	3.61393184147	3.5730844008	4.37558120905	4.43573342205	4.41369105644	3.58664018187	4.4136707513
995	50556	UACC-812	200857.0	PDGF-BB	100.0	ng/ml	3.51198437281	3.57076458364	3.56814432298	4.39087292439	4.42045854537	4.440467435	3.58664018187	4.4136707513
996	50557	UACC-893	200857.0	PDGF-BB	1.0	ng/ml	4.39902350621	4.39745125669	4.41644060268	3.31661983265	3.31661983265	3.31661983265	4.48535528683	3.31661983265
997	50557	UACC-893	200857.0	PDGF-BB	100.0	ng/ml	4.37336834281	4.37649618537	4.42190113591	3.31661983265	3.31661983265	3.31661983265	4.48535528683	3.31661983265
998	50574	ZR-75-1	200857.0	PDGF-BB	1.0	ng/ml	3.60396020944	3.55755784659	3.56388920159	2.80010506167	1.60247237523	1.8654830022	3.60962567303	2.98148154722
999	50574	ZR-75-1	200857.0	PDGF-BB	100.0	ng/ml	3.56585336533	3.39764632633	3.408844503	2.62306002085	1.60247237523	2.29492893309	3.60962567303	2.98148154722
1000	50575	ZR-75-30	200857.0	PDGF-BB	1.0	ng/ml	3.823675158	3.79818433991	3.87007214618	4.20930065609	4.2093704133	4.20644809136	3.85149824544	4.22718736459
1001	50575	ZR-75-30	200857.0	PDGF-BB	100.0	ng/ml	3.87459672528	3.81079767413	3.82156455337	4.25269935089	4.21497086061	4.21968263739	3.85149824544	4.22718736459
1002	50576	184B5	200857.0	PDGF-BB	1.0	ng/ml	3.58960001549	3.62278393246	3.71693274087	3.98157752721	3.8559433093	3.88436969404	3.72661760306	3.89756974964
1003	50576	184B5	200857.0	PDGF-BB	100.0	ng/ml	3.69688752841	3.61277866634	3.83502454438	3.98016046227	3.94441120509	3.92468841584	3.72661760306	3.89756974964
1004	50578	HCC1187	200857.0	PDGF-BB	1.0	ng/ml	4.19019682179	4.19740724334	4.22902998842	2.39500120587	2.39500120587	2.39500120587	4.14477991173	2.39500120587
1005	50578	HCC1187	200857.0	PDGF-BB	100.0	ng/ml	4.28273745632	4.19288583781	4.17341617959	2.39500120587	2.39500120587	2.39500120587	4.14477991173	2.39500120587
1006	50579	HCC1500	200857.0	PDGF-BB	1.0	ng/ml	3.09490450803	3.09490450803	3.09490450803	3.48815064295	3.48815064295	3.48815064295	3.29459891923	3.48815064295
1007	50579	HCC1500	200857.0	PDGF-BB	100.0	ng/ml	3.09490450803	3.09490450803	3.30671724694	3.48815064295	3.48815064295	3.48815064295	3.29459891923	3.48815064295
1008	50583	MCF 10A	200857.0	PDGF-BB	1.0	ng/ml	3.60376277469	3.42693363907	3.50858277372	3.37605256759	3.23264497727	3.20433924601	3.53198802041	3.34901512268
1009	50583	MCF 10A	200857.0	PDGF-BB	100.0	ng/ml	3.46921254572	3.29884412854	3.4978088263	3.42457654374	3.02361332981	3.40222629348	3.53198802041	3.34901512268
1010	50584	MCF 10F	200857.0	PDGF-BB	1.0	ng/ml	3.30018708119	3.50104816496	3.23336649957	2.61004767422	2.61004767422	2.61004767422	3.29738206154	2.61004767422
1011	50584	MCF 10F	200857.0	PDGF-BB	100.0	ng/ml	3.36750743168	3.24263086189	3.41372379062	2.61004767422	2.61004767422	2.61004767422	3.29738206154	2.61004767422
1012	51089	MCF12A	200857.0	PDGF-BB	1.0	ng/ml	3.08435997044	3.39167983053	3.02751391535	3.80415388585	3.88746510183	3.90524400285	3.29460178425	3.8111076869
1013	51089	MCF12A	200857.0	PDGF-BB	100.0	ng/ml	3.39093969718	2.83704902273	3.24184172039	4.00570752567	3.9389549023	3.92971057147	3.29460178425	3.8111076869
1014	50029	MCF7	200859.0	SCF	1.0	ng/ml	3.25271325786	2.94895500641	2.94895500641	2.39581197208	2.39581197208	2.39581197208	3.11238411199	2.39581197208
1015	50029	MCF7	200859.0	SCF	100.0	ng/ml	3.31309365632	3.30651166334	3.14945867856	2.39581197208	2.39581197208	2.39581197208	3.11238411199	2.39581197208
1016	50057	SK-BR-3	200859.0	SCF	1.0	ng/ml	3.92964444481	3.89985446796	3.92128221148	3.33706132519	3.33706132519	3.52185172833	3.98253250019	3.3860141044
1017	50057	SK-BR-3	200859.0	SCF	100.0	ng/ml	3.92989092606	3.93334665085	3.93814936628	3.33706132519	3.33706132519	3.33706132519	3.98253250019	3.3860141044
1018	50058	MDA-MB-231	200859.0	SCF	1.0	ng/ml	2.73804528133	3.04782060584	2.98956015716	3.02776616752	2.06201383383	1.49948088123	3.08650967202	2.45109838573
1019	50058	MDA-MB-231	200859.0	SCF	100.0	ng/ml	2.73804528133	2.73804528133	3.05563057708	2.97892470998	1.49948088123	1.49948088123	3.08650967202	2.45109838573
1020	50091	AU565	200859.0	SCF	1.0	ng/ml	3.9165692187	3.93968874415	3.96385277784	3.96966802819	3.95749537119	3.88322840089	3.96709252386	3.98127061579
1021	50091	AU565	200859.0	SCF	100.0	ng/ml	3.93032601089	3.92590922255	4.04641512659	3.97340585168	3.75214213771	3.81947549587	3.96709252386	3.98127061579
1022	50105	BT-20	200859.0	SCF	1.0	ng/ml	3.86084335103	3.90043551782	3.92427571863	2.49512788124	2.92705813376	2.10578259781	3.89252161597	2.62108068491
1023	50105	BT-20	200859.0	SCF	100.0	ng/ml	3.90337175269	3.89327161471	3.93695449855	2.80584122793	2.9009441656	3.00964675159	3.89252161597	2.62108068491
1024	50106	BT-474	200859.0	SCF	1.0	ng/ml	4.28687598775	4.21759381998	4.31461320742	3.89159950327	3.88147920968	3.88220584357	4.32148771993	3.89930232186
1025	50106	BT-474	200859.0	SCF	100.0	ng/ml	4.20480738796	4.19888871304	4.29011914579	3.90424156501	3.8261728644	3.87179562948	4.32148771993	3.89930232186
1026	50107	BT-483	200859.0	SCF	1.0	ng/ml	3.42645904529	3.42491200353	3.21267225165	2.45020598474	2.45020598474	2.45020598474	3.48765215163	2.53222041631
1027	50107	BT-483	200859.0	SCF	100.0	ng/ml	3.32825357859	3.01542724188	3.48055105194	2.45020598474	2.45020598474	2.45020598474	3.48765215163	2.53222041631
1028	50108	BT-549	200859.0	SCF	1.0	ng/ml	3.96200701992	3.99674561156	4.00472817303	3.38440306032	3.36343371337	3.41276486693	3.99393549229	3.37862970508
1029	50108	BT-549	200859.0	SCF	100.0	ng/ml	3.98195928855	3.97714048222	4.02340153496	3.4300085834	3.31615409497	3.49501856472	3.99393549229	3.37862970508
1030	50131	CAMA-1	200859.0	SCF	1.0	ng/ml	3.55820608197	3.56881470288	3.44225190067	1.84641752959	1.84641752959	1.84641752959	3.75351036401	1.88562126646
1031	50131	CAMA-1	200859.0	SCF	100.0	ng/ml	3.63718421499	3.55571616951	3.65168875147	2.7296733294	1.84641752959	1.84641752959	3.75351036401	1.88562126646
1032	50206	HCC1395	200859.0	SCF	1.0	ng/ml	3.98101149189	4.00345493105	4.02499498764	3.36066383399	3.36066383399	3.36066383399	4.01051357359	3.36066383399
1033	50206	HCC1395	200859.0	SCF	100.0	ng/ml	3.95517837008	3.95168452424	4.03360901495	3.36066383399	3.36066383399	3.36066383399	4.01051357359	3.36066383399
1034	50207	HCC1419	200859.0	SCF	1.0	ng/ml	4.28606929457	4.27573668567	4.38031688909	4.41925072778	4.36482546151	4.454888333	4.43351337251	4.3597440433
1035	50207	HCC1419	200859.0	SCF	100.0	ng/ml	4.2620039635	4.2764403187	4.40684981567	4.41916964149	4.43935829276	4.40542639756	4.43351337251	4.3597440433
